repo_path,date,bytes,sha256,source,drive_id,method,title
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/2026-08-01 charge_brief_crouzeix_closed_boundary_budget_DraftV1.md,2026-08-01,32241,46a9a3b5746f593c657c89f9cf0d245be90f3ba5560da73de97f5d7527fde9e4,drive,1TYmSwGVLZ38yOb2FHbRdonGEEhScjhsv,drive-base64-exact,Charge Brief — Crouzeix's Conjecture as a Closed Boundary Budget
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/2026-08-06 charge1_crouzeix_Delta5_disk_reduction_and_healing_DraftV1.md,2026-08-06,13760,17d38131fcc6ad58ad7de412649194dd010d470f36de5bb8ff6c2ac5bd1bc68d,drive,1ybyr0IVw76IIiE4kLTr-39efdc5Hgu1x,drive-base64-exact,"Charge 1 (Crouzeix) — Delta 5: the disk reduction, the 2×2 counterexample, and a corrected healing profile"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/ADDENDUM_coherence_ladder_and_the_missing_gain_20260813B.md,2026-08-13,6636,caa394b5790bbb20a7b0547b30b20449671514fbc049f9e95b01fb49bce62b2f,drive,1H7-t5uNNi4uGB8Qpeb6eJFvAccQB50tJ,drive-base64-exact,"ADDENDUM — the coherence ladder: the one-power criterion in budget coordinates, and exactly why the measure layer cannot close it — 2026-08-13 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/ARTIN_stab_entirety_reduction_and_pole_ledger_20260810.md,2026-08-10,13418,4df36e1c476cd3a3a9b730bdd571763de923aff79262410e10f7957e40a772ba,project:charges/ARTIN_stab_entirety_reduction_and_pole_ledger_20260810.md,,project-mirror-exact,"A DIRECT STAB AT THE ARTIN CONJECTURE AT DOUD-1951 — the entirety reduction, the exact pole ledger, and the wall map — 2026-08-10 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/CLOSURE_composite_even_icosahedral_1951_20260811B.md,2026-08-11,12257,818b713f33784436355975ffef9229b9bd81fbf9d642aed7f3be9f7cbdb0b748,project:charges/CLOSURE_composite_even_icosahedral_1951_20260811B.md,,project-mirror-exact,"CLOSURE — the even icosahedral correspondence at 1951: the composite statement, the cross-session replication, ε derived, and the exact distance to the seam — 2026-08-11 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/ERRATUM_PF_chain_misconstruction_20260806.md,2026-08-06,5956,8b9f140af0a67be8b7d9c0096ad2118745e51d52708ea552c20f12c2da44cd6a,drive,1c4eBfXg-xv499oxqs5snBoIKeIvSrr07,drive-text-route-exact,ERRATUM — P-F tested a chain step the corpus does not assert
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/ERRATUM_mode0_is_not_the_parabolic_port_20260813B.md,2026-08-13,5478,c2566399fb30289f69baecaf229f29490ee275f9efb7a6eb7f1a7a7112e71d1b,drive,1zhGZCkV0CvNtzrOhCuYAeglg7WglVP-Z,drive-text-route-exact,"ERRATUM — ""the parabolic port measured empty"" is withdrawn: mode 0 is not the port, and the port is not empty — 2026-08-13 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/EXACT_articulation_maass_1951_20260809B.md,2026-08-09,16396,aa6842291c3b06b85e2825b3b6078f33da3d98a02dcd64ddda91605bf3be6142,project:charges/EXACT_articulation_maass_1951_20260809B.md,,project-mirror-exact,"EXACT ARTICULATION — the Doud-1951 Maass form, written down formally, explicitly, and exactly — 2026-08-09 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/PF_run1_RESULT_falsified_20260806.md,2026-08-06,6382,75fd681aa5cdb724406e777dddd9dbc86a8a43db894f6bf90e724f2d0d5b2beb,project:charges/PF_run1_RESULT_falsified_20260806.md,,project-mirror-exact,"P-F run 1 — RESULT: **FALSIFIED.** K-F1 fires. (And the instrument passed, which makes it worse.)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/PH_run1_RESULT_inconclusive_20260806.md,2026-08-06,4902,97c61d3786953299aa17dc23f1bbc85a826d65980751168fbf509819117e5b56,drive,1zr6SKX3V40g_MnbozRLcXBDVevvS4p6n,drive-text-route-exact,P-H run 1 — RESULT: INCONCLUSIVE under K-H2. No verdict issued.
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/PREREG_healing_exponent_universality_20260806.md,2026-08-06,7689,a7ab639b72927a0796182ad121b03ad701546a11e8429b9cb15b75508cc0d59e,drive,1fXDatYVLeGd1sH6zWIcfqtLjPLNGC4qQ,drive-text-route-exact,"PRE-REGISTRATION — Crouzeix healing-exponent universality (Charge 1, prediction P-H)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/PREREG_layer2_AMENDMENT1_algebraic_closure_20260806.md,2026-08-06,5579,9636961e006742c24988ce98be60bd58ed91c5d62cdceedf024eb354f13f9706,project:charges/PREREG_layer2_AMENDMENT1_algebraic_closure_20260806.md,,project-mirror-exact,"AMENDMENT 1 to P-U — closing §8.1 at a stated bound, in the negative or otherwise"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/PREREG_layer2_passage_control_audit_20260806.md,2026-08-06,10727,4793e8df71b6248795521e58eace539e4aab61b56ddb1b1add7f19415abe81d1,drive,1jl6JE3pYVP_sLieI92o9FW7tV80kkv2N,drive-text-route-exact,"PRE-REGISTRATION — is the A = 2−√2 passage on the R=T locus content, or is it the intermediate value theorem? (P-U)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/PREREG_selfdual_crease_locus_20260806.md,2026-08-06,5620,2b427da780a0d3698da7f3f12343d0b5021eba1f6eef318d983f0ef56ad71c29,project:charges/PREREG_selfdual_crease_locus_20260806.md,,project-mirror-exact,"PRE-REGISTRATION — the self-dual crease locus (Charge 1, prediction P-R)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/PREREG_thinfilm_rung3_RT_peak_20260806.md,2026-08-06,7757,0aec0084d02a4ded0f5ffa14a9fd75bfb202113c8d9e5b3e65aba36f1a4e6e7a,project:charges/PREREG_thinfilm_rung3_RT_peak_20260806.md,,project-mirror-exact,PRE-REGISTRATION — the R=T locus peak is the chain's rung-3 value (P-F)
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/PR_run1_RESULT_falsified_20260806.md,2026-08-06,5337,d43ffb3e18eee64b062f3985f12ff791e2baaa5bffe5d479ca5419d21dc3c657,drive,1outGqL87e50zkMk8KAdLZUOFF1LdMKtC,drive-text-route-exact,"P-R run 1 — RESULT: **FALSIFIED.** K-R1, K-R2 and K-R3 all fire."
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/PU_run1_RESULT_layer2_is_the_IVT_20260806.md,2026-08-06,11569,45a58d33118c375b1bcd4a41deac4742229cd3f7de3e033639f2db5e597b71f6,project:charges/PU_run1_RESULT_layer2_is_the_IVT_20260806.md,,project-mirror-exact,P-U run 1 — RESULT: **H-null holds.** The layer-2 passage is the intermediate value theorem.
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/RESULT_Pt1_FALSIFIED_rapidity_sampling_20260811B.md,2026-08-11,4195,99f0790fb6ceed77ad2b64d83c06ccbcde043b3a5cb31b3cbfef7d756d7499ad,drive,1ed675RUe8ZQWnAGix4Hs3JRVZf44GDOe,drive-text-route-exact,"RESULT — P-t1 FALSIFIED: the rapidity-sampling rule is dead, and the kill teaches more than the claim — 2026-08-11 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/RESULT_Qt2_matched_basis_rung_law_20260811B.md,2026-08-11,5076,fc2d6d8dd6e90a97be8c8c883907ddbc29eb1bec56c09e37991fda5d08a71606,drive,1GSo71O8v3lUfDZpqxfR50F5KK9c7c2KZ,drive-text-route-exact,"RESULT — Q-t2: the matched-basis rerun; conditioning is monotone in rung, parity lives in the topology, and the Petz frame survives where the design rule died — 2026-08-11 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/RESULT_horocycle_fourier_parabolic_port_20260813B.md,2026-08-13,7971,318124abd732267469e7108ab43a963be3bc8be10019322ca32d708cd9292ed2,drive,1NNy67mzWrTaFbTlwdBUYVacKLDOPsQ0R,drive-base64-exact,"RESULT — the horocycle Fourier instrument: the parabolic port measured empty, the duality collapse made visible (10⁵ modes → 3), and the conjecture as orthogonality to an arithmetic-free kernel — 2026"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/RESULT_incompressibility_law_and_its_breaking_20260813B.md,2026-08-13,8286,cd0a496513117ebe3d42d64c72995826eb63f6cc392becb0cb88f4925c7f069b,project:charges/RESULT_incompressibility_law_and_its_breaking_20260813B.md,,project-mirror-exact,"RESULT — m = √u confirmed as the incompressibility law, its breaking point located exactly at the fold seam, and interval-hardening by holomorphy — 2026-08-13 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/RESULT_lambda_instrument_run1_zeros_and_ray_fricke_20260810B.md,2026-08-10,7915,3b584d63e981f858e487f1988aa020060046e2788cb1583faf6d894004fafabf,project:charges/RESULT_lambda_instrument_run1_zeros_and_ray_fricke_20260810B.md,,project-mirror-exact,"RESULT — Λ(F,s) instrument run 1 at Doud-1951: ray-Fricke certification, the FE constant on the ray, and the first computed zeros — 2026-08-10 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/RESULT_one_power_criterion_and_deep_boundary_20260813B.md,2026-08-13,8828,a1297cf207efd23f2f376a62a38bb714d4bba840b2bff8c4aee875e5179abb02,project:charges/RESULT_one_power_criterion_and_deep_boundary_20260813B.md,,project-mirror-exact,"RESULT — the one-power criterion: Artin at Doud-1951 is exactly one power of y beyond the trivial bound; the defect is fold-covariant; and the deep boundary, measured — 2026-08-13 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/STAMP_thread_diff_corrections_20260815C.md,2026-08-15,3746,b0afbe70dda138cbbf7a1fae4995606d3c0cd96ba486b0f14b57da899047505d,drive,1Kd3S5O3-moDrQhwps7qf4D-9AaY1mq7n,drive-text-route-exact,"STAMP — corrections to THREAD_DIFF_…_20260815C, on Will's same-day read — 2026-08-15 (session C)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/THREAD_DIFF_native_blindness_assessment_20260815C.md,2026-08-15,22621,ba09820aecdc57df162a25cb7487bb7c708f74c44d50b2553918610ab1593e77,drive,141-IPooJ5GdQ3zAkFpK67OQ6GXI-ImYt,drive-text-route-exact,"THREAD DIFF — the two lineages of the Langlands arc, their default reaches, and where each went blind to TEP-native structure — 2026-08-15 (session C)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/VERIFICATION_maass_live_independent_replication_20260809B.md,2026-08-09,5721,8a421d5ac5a6069ea8e4d3e097d25381934deb24f3199a4695b67cdb481a9fa5,drive,1tzZLGUPhLLVaKo1iOYutu6aOjT7O8Mw8,drive-text-route-exact,VERIFICATION — MAASS-LIVE independently replicated on a fresh code path; automorphy extended to the fourth nebentypus value — 2026-08-09 (session B)
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/adjudication_closing_note_characterization_DraftV1_20260806.md,2026-08-06,14679,b4d6b8a475414173ec656b6e179c45af7d75234ee01a6522f37d5abb50036949,drive,19xDpvm5Msh_IcbjDpVjF9EJ_Xw_JLu3D,drive-text-route-exact,"Adjudication: the 2026-05-29 closing-note characterization, restamped"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/brauer_pole_ledger.py,,7860,f69be7b5df1c5fb5bc4ec2ea3319865874504345f366b14d91ad6e9376e6983d,drive,1M-Tsxc3NnD9WUG7zkvjD7Z68XcFaVk4v,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/charge1_REASSESSMENT_settled_ground_and_the_actual_frontier_20260806.md,2026-08-06,12007,da6a406a81e80628f99c2fae8d3fb8c2780e5c9b8c6614f09610748f313b1cb9,project:charges/charge1_REASSESSMENT_settled_ground_and_the_actual_frontier_20260806.md,,project-mirror-exact,"Charge 1 — REASSESSMENT: the Crouzeix work is set on settled ground, and the Healing Conjecture is a 2020 theorem"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/charge1_crouzeix_Delta5_Addendum1_budget_form_20260806.md,2026-08-06,4936,abf894341681212916eadc80aa8eb449c484133f487e2fd2367e51e7b3fde39e,project:charges/charge1_crouzeix_Delta5_Addendum1_budget_form_20260806.md,,project-mirror-exact,"Charge 1 — Delta 5, Addendum 1: the healing bound in budget form, and which ½ is real"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/charge1_crouzeix_Delta5_Addendum2_port_in_budget_coordinates_20260806.md,2026-08-06,8775,4a5a151a8686a0104d0befd214f622d7961b7165c58db21ff3e85898b0acf8e1,project:charges/charge1_crouzeix_Delta5_Addendum2_port_in_budget_coordinates_20260806.md,,project-mirror-exact,"Delta 5, Addendum 2 — the seam port in the budget's own coordinates"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/congruence_compass_chosen_bits_20260811B.md,2026-08-11,7105,8effcd2ed94c48fb01c15aa2a99a473a58c10a5d8a98bacb34fe9149877a5e41,project:charges/congruence_compass_chosen_bits_20260811B.md,,project-mirror-exact,"The congruence compass — choosing the bit lost at boundary transgression: the three modular crossings of Doud-1951, verified, and the mod-2 shadow that is provably modular today — 2026-08-11 (session "
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/crease_functionals_eigenreduction_and_the_5_27_theorem_DraftV1_20260809.md,2026-08-09,11121,a5b9e044cc5c33cafc37757a5ad4fcb70f9af41a852044931dd9406e621996b1,drive,1bkc3-b7Zwp83ku3fnc-0BOBRroCbuB0o,drive-base64-exact,"The two crease functionals — eigenreduction, the register-split theorems, and an exact −5/27 for J₂"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/exact_epsilon_certificate.py,,9970,1ae8dc5baab7786eec9119038b4fe5ddba91cbdbea3e61a4bccb13ff0a16d830,drive,194093eAEyrhZ-r1T9-qArIaa6JSs2g9C,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/exact_epsilon_confirm.py,,4792,4636b590c4ec0524257e94806ece5ae0c5372c34e9ffd950f6f1e16649a02925,drive,1CL-pqn64jqe4EpOdrfwzcNYkFjF2T9NZ,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/liu_reassessment_saga_regrade_and_extrapolation_20260809.md,2026-08-09,25462,8065cb4c10ecc4e9404a430daf7e87eae4e9cf2772e6bc05f731485de31e0f04,drive,1JxbVWt8uSorWMpFLPQJAeQWlaDVIX8aM,drive-text-route-exact,"Liu, re-read from the primaries — the saga's standing, the 08-05/06 cluster re-graded, and the extrapolation question answered from the framework's own advice"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/modular_circle_tomography_ADDENDUM_G_kernel_20260811B.md,2026-08-11,4872,2072d959bbb209e94ca94906e6b7627883ed8184746a961b999c0c3cf2dca8c2,drive,1xZetTzpHoxrkYPm-Mn2TfsNrREvLdOu0,drive-text-route-exact,"ADDENDUM — the backprojection kernel IS the gain: Will's identification, priced and upgraded — 2026-08-11 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/modular_circle_tomography_groundwork_20260811B.md,2026-08-11,9296,abb7bb3c0c1ea44cc57ecdad0e08c2cb501e01fbdeccbdbf746d93f2b8a3728a,drive,1tyclFOlhUREhAPLGXdvu0Q2O5HAqRErf,drive-text-route-exact,"Groundwork — the modular circle pictures as two tomographies: shell backprojection vs caustic scan, and the formal treatment they license — 2026-08-11 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/parabolic_seam_and_the_critical_line_20260811B.md,2026-08-11,9034,709e65fd0f8f52899a54d4ffba3d2c6a858f3bd84b7094867980064b2ccef1ef,project:cleanroom/parabolic_seam_and_the_critical_line_20260811B.md,,project-mirror-exact,"The parabolic seam IS the critical line's object — the Eisenstein realization, the collision point, and the mapping already in our hands — 2026-08-11 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/portwiring_dictionary_crouzeix_thinfilm_and_collapse_lattice_DraftV1_20260809.md,2026-08-09,19088,b74d6f607cfa0b3c8c2e6715201439ed364e4b9dde8e4ed115f6e052e55f54b3,drive,1pqIBrSellgmWYeZGmsRuLEf2x_TU4jfn,drive-text-route-exact,"The port-wiring dictionary — Crouzeix ↔ thin film, the collapse lattice, and the d=4 question, treated structurally"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/register_split.py,,8739,1e54a8e734f1ea9312a0fa99179671d6e58c184e69294ea6fd768028f31cebac,drive,1v3bp_4l4Oigyn7DQahU0sBOinynR9uq8,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/theta_budget_lens.py,,4481,0729e9f6ba0eb9fcdd4524e15bf1038ad07412500fb10a17abd023bb099d3222,drive,1etWhQ7xtVN6P0a_XArlE0b2B_8Xi62Ll,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/02_charges/theta_budget_lens_lambda_chart_and_seam_unit_20260810B.md,2026-08-10,8670,414847185912c3621c82c25c1fb05da44f67e1714799ceadc751b98481fcfb31,project:cleanroom/theta_budget_lens_lambda_chart_and_seam_unit_20260810B.md,,project-mirror-exact,"The budget in Jacobi theta form — the Γ(2)/λ chart, the gauge hexagon, and the seam unit at 1951 — 2026-08-10 (session B)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/03_notes/2026-08-01 V2_Q1_execution_spectral_moments_bekenstein_hawking_DraftV1.md,2026-08-01,9245,12a47cbd806c7ebc28b6328b66256441673fb69e385f42043d52ffb0f5c93515,drive,1KmkRnYE7B-2REHt7mXch3p4oAcYKiHTe,drive-base64-exact,"V2 Q1 Execution — Spectral Moments of Bekenstein–Hawking Thermal States (DraftV1, offered)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/03_notes/2026-08-01 provenance_note_qsft_loop_registration_DraftV1.md,2026-08-01,5749,ab717aee2e61528848889a297792ebcf8d2c72aed4dc6e623344959f2a515d54,drive,1xJk2rsTjMb-jk8U0zHvVdRmWYB2lkiEg,drive-text-route-exact,"Provenance Note — Registration of the QSFT Loop (DraftV1, offered)"
20_records/2026-08/2026-08-01 tep_archaeology_appendices/04_scripts/crouzeix/climb_lean.py,,1848,a985b3c55a99f4babfc457ceb28c1a44f6aa9d0778f5141d00fe47fd8045e655,drive,1i66YIjkfhM9lesmSbaXp8-vOqKfeo2eC,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/04_scripts/crouzeix/crouzeix_ledger3.py,,2892,429bd21ec4d3bcf01e14805d55871be90883e4a1987ac31f16379f47e8b34eee,drive,1EHHrJQ5C9USocWyvRpdgMZInX1LGQu4w,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/04_scripts/crouzeix/crouzeix_strike1.py,,4575,61038666371b07c25ccb49f7f9743a510d31bb017c8f92d81c435de88d8dc426,drive,1hSW_Nuim5-mG05p6_JYLsyiGZMXebo4g,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/04_scripts/crouzeix/crouzeix_strike2_foldhunt.py,2026-08-05,4055,67bf712728a74fce4485c0525a5c9b2cbd5a605f42be866933b608e16c13c30a,drive,1aPeTO6xd21P2-At6FTMjZYa93F7IpjG5,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/04_scripts/crouzeix/crouzeix_strike2b_offdisk_climb.py,2026-08-05,5199,49f95d7e6784e523191de4499a7cbd490588e870649ce9e552d22d3aa636a0b3,drive,1c5viAz9-38nZvlagfVKYFdN-Gzd_cGOs,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/04_scripts/crouzeix/crouzeix_strike2c2_creasedepth.py,2026-08-05,2348,4202eafe2e1dc43ceb0e7dde36e09c84af9bc378bf286f4fe4419908729a836a,drive,1lr3g7YW2OlJip0gKEFlcvWkUjcTcs4ev,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/04_scripts/crouzeix/crouzeix_strike2c_diskexact.py,2026-08-05,3053,b3d5cc369639e1019af8f40cf5bb121ac005a28bfcfce2a384526f2b45a8caa1,drive,1uP1FO-_9osbFO5KS8k1uRrYejAhuf4Yg,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/04_scripts/even_icosahedral/coherence_ladder.py,,3274,787c2cdb3f44ee081ae7feee1618b8ab7955c5399479f868245acebf6676c4af,drive,1HmWVDX0pHIh1V084Hr3YsX9SjCuKUZ2o,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/04_scripts/even_icosahedral/congruence_compass.py,,3429,19bb78632b80e23eabe877dfca57ac6b4412a269c92463efc65a53b03c9b4dc0,drive,1NVrmUDetxWdXUnQCITlRwgE303oDmx-h,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/04_scripts/even_icosahedral/deep_boundary_meter.py,,5153,94f39a632d1da9881093da759b4c3d7ac07b47bc1315942f18f113da674a514f,drive,1dCdP0bLFrON1L3vAJLv6RweI06LcIBsw,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/04_scripts/even_icosahedral/deep_boundary_precision.py,,5102,28188e63c2b2fe6f6fb70b6cb5b900c79034ef0715f0c5b3e48f02e9c224cce9,drive,1R_PkDlL8eJYF-7jL0eRZexCq_0TUSQ_0,drive-base64-exact,
20_records/2026-08/2026-08-01 tep_archaeology_appendices/04_scripts/even_icosahedral/horocycle_fourier.py,,4908,d1986b7ec810f9a1ae8d554b233953a09cf2fdebf9581b21594ef1d119b90643,drive,1Alu7YKZzd5gMVX-od9w3u0LQQ0Q2XWYK,drive-base64-exact,
